"PUB_ID_C","SKU","ISBN","TITLE","CUSTOMER_NAME","A_STATUS","BOOKTYPEID","CARTON_QTY","WEIGHT","BOOKGROUP","BOOKTYPEDESC","US_INGRAM_GAP_LIST_PRICE"
"6010036","0743496221","9780743496223","My American Life: From Rage to Entitlement","Simon & Schuster","production","322","24",".642","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","074349623X","9780743496230","The Rock Orchard","Simon & Schuster","production","322","24",".638","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","0743496264","9780743496261","The Hot Woman's Handbook: The Cake Guide to Female Sexual Pleasure","Simon & Schuster","production","322","22",".709","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","0743496582","9780743496582","Star Trek: Signature Edition: Sand and Stars","Simon & Schuster","production","322","14","1.002","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","0743496590","9780743496599","The Star Trek: Signature Edition: The Hand of Kahless","Simon & Schuster","production","322","18",".851","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","0743496604","9780743496605","Star Trek: Signature Edition: Duty, Honor, Redemption","Simon & Schuster","production","322","14","1.064","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","0743496663","9780743496667","Dark Thirst","Simon & Schuster","production","322","20",".74","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","0743496736","9780743496735","Nineteen Minutes","Simon & Schuster","production","322","14","1.1","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam","16.99"
"6010036","0743496787","9780743496780","The Right Fit","Simon & Schuster","production","322","20",".784","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","0743496957","9780743496957","American Girls about Town","Simon & Schuster","production","322","16",".886","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","0743497066","9780743497060","Every Woman's Got a Secret","Simon & Schuster","production","322","22",".678","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","0743497147","9780743497145","The Body Shape Solution to Weight Loss and Wellness: The Apples & Pears Approach to Losing Weight, Living Longer, and Feeling Healthier","Simon & Schuster","production","322","16",".922","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","0743497163","9780743497169","In Search of Pretty Young Black Men","Simon & Schuster","production","322","36",".433","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","0743497252","9780743497251","Gentle Healing for Baby and Child: A Parent's Guide to Child-Friendly Herbs and Other Natural Remedies for Common Ailments and Injuries","Simon & Schuster","production","322","22",".682","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","0743497376","9780743497374","Make It Happen: The Hip-Hop Generation Guide to Success","Simon & Schuster","production","322","26",".602","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","0743499247","9780743499248","Accidental It Girl","Simon & Schuster","production","322","18",".851","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","0743499425","9780743499422","Dixieland Sushi","Simon & Schuster","production","322","22",".709","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","0743499433","9780743499439","I Did (But I Wouldn't Now)","Simon & Schuster","production","322","20",".784","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","074349959X","9780743499590","Fashionably Late","Simon & Schuster","production","322","20",".744","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","0743499778","9780743499774","Jeff Gordon: Racing Back to the Front--My Memoir","Simon & Schuster","production","322","22",".678","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","0941831728","9780941831727","AIDS-Proofing Your Kids: A Step-By-Step Guide","Simon & Schuster","production","322","36",".433","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","0971195315","9780971195318","Luv Always: The Opposite Sex and Relationships","Simon & Schuster","production","322","20",".735","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","0971195374","9780971195370","Feenin","Simon & Schuster","production","322","30",".531","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416501592","9781416501596","Tie Me Up, Tie Me Down","Simon & Schuster","production","322","22",".673","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416503226","9781416503224","Real Women Eat Beef: A Coming-Of-Middle-Age Story","Simon & Schuster","production","322","18",".855","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416503307","9781416503309","In One Year and Out the Other","Simon & Schuster","production","322","16",".886","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416503501","9781416503507","Crazy Love","Simon & Schuster","production","322","20",".749","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","141650351X","9781416503514","Cruising","Simon & Schuster","production","322","18",".851","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416503854","9781416503859","Why Moms Are Weird","Simon & Schuster","production","322","22",".709","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416505202","9781416505204","Tales from the Captain's Table","Simon & Schuster","production","322","18",".815","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416505598","9781416505594","Suburbanistas","Simon & Schuster","production","322","18",".82","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","141650754X","9781416507543","Cold Feet","Simon & Schuster","production","322","18",".824","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416507787","9781416507789","Cuckoo's Egg: Tracking a Spy Through the Maze of Computer Espionage","Simon & Schuster","production","322","16",".957","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam","17.99"
"6010036","1416509437","9781416509431","Imaginary Men","Simon & Schuster","production","322","26",".606","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416509909","9781416509905","On a Highland Shore","Simon & Schuster","production","322","16",".926","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416510834","9781416510833","Crave the Night: I Burn for You, I Thirst for You, I Hunger for You","Simon & Schuster","production","322","8","1.562","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416510869","9781416510864","There's a Word for It: A Grandiloquent Guide to Life","Simon & Schuster","production","322","24",".642","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416511970","9781416511977","I Know I've Been Changed","Simon & Schuster","production","322","18",".82","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416513299","9781416513292","The Ex-Wife's Survival Guide","Simon & Schuster","production","322","20",".789","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416516123","9781416516125","Deep, Dark & Dangerous","Simon & Schuster","production","322","24",".638","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416516921","9781416516927","One for Sorrow, Two for Joy","Simon & Schuster","production","322","22",".673","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416520309","9781416520306","Laguna Beach: The Real Orange County: Life Inside the Bubble","Simon & Schuster","production","322","30",".527","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416520481","9781416520481","Strange New Worlds, Volume 9","Simon & Schuster","production","322","16",".926","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416524169","9781416524168","Bad as She Wants to Be","Simon & Schuster","production","322","20",".784","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416524177","9781416524175","Tempt Me, Taste Me, Touch Me","Simon & Schuster","production","322","22",".713","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416524185","9781416524182","Red Hot Reunion","Simon & Schuster","production","322","22",".673","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416524460","9781416524465","Onward, Christian Soldiers: The Growing Political Power of Catholics and Evangelicals in the United States","Simon & Schuster","production","322","16",".886","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416524568","9781416524564","An Unexpected Family","Simon & Schuster","production","322","30",".535","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416525637","9781416525639","Winning Right: Campaign Politics and Conservative Policies","Simon & Schuster","production","322","22",".704","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416527184","9781416527183","Simply Divine","Simon & Schuster","production","322","22",".673","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416527192","9781416527190","Divine Confidential","Simon & Schuster","production","322","24",".638","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416527265","9781416527268","Little Lady Agency","Simon & Schuster","production","322","16",".962","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416527362","9781416527367","Mysterious America: The Ultimate Guide to the Nation's Weirdest Wonders, Strangest Spots, and Creepiest Creatures","Simon & Schuster","production","322","20",".78","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416528563","9781416528562","Why I Turned Right: Leading Baby Boom Conservatives Chronicle Their Political Journeys","Simon & Schuster","production","322","22",".713","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416528660","9781416528661","Celebrity Secrets: Official Government Files on the Rich and Famous","Simon & Schuster","production","322","24",".638","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416531017","9781416531012","Ski Mask Way","Simon & Schuster","production","322","30",".531","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416531661","9781416531661","Masks of Christ: Behind the Lies and Cover-Ups about the Life of Jesus","Simon & Schuster","production","322","14","1.068","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416531750","9781416531753","Angry Island: Hunting the English","Simon & Schuster","production","322","28",".571","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416531939","9781416531937","The Chimney Sweeper's Boy","Simon & Schuster","production","322","18",".815","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","141653220X","9781416532200","The Pirate's Dilemma: How Youth Culture Is Reinventing Capitalism","Simon & Schuster","production","322","22",".673","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416532293","9781416532293","In the Name of Honor: A Memoir","Simon & Schuster","production","322","32",".482","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416532528","9781416532521","The Lost Diary of Don Juan: An Account of the True Arts of Passion and the Perilous Adventure of Love","Simon & Schuster","production","322","20",".78","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416532536","9781416532538","Maxed Out: Hard Times in the Age of Easy Credit","Simon & Schuster","production","322","24",".638","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416532625","9781416532620","Best Place to Be","Simon & Schuster","production","322","34",".46","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416532633","9781416532637","Girl Mary","Simon & Schuster","production","322","18",".851","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416532951","9781416532958","I Walked the Line: My Life with Johnny","Simon & Schuster","production","322","18",".855","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416533044","9781416533047","Gather Together in My Name","Simon & Schuster","production","322","26",".602","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416533052","9781416533054","1-900-A-N-Y-T-I-M-E","Simon & Schuster","production","322","24",".638","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416533435","9781416533436","Humor for the Heart: Stories, Quips, and Quotes to Lift the Heart","Simon & Schuster","production","322","28",".571","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416533494","9781416533498","Humor for a Woman's Heart: Stories, Quips, and Quotes to Lift the Heart","Simon & Schuster","production","322","26",".589","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416533710","9781416533719","Humor for a Teacher's Heart: Stories, Quips, and Quotes to Lift the Heart","Simon & Schuster","production","322","34",".46","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416533761","9781416533764","Humor for a Friend's Heart: Stories, Quips, and Quotes to Lift the Heart","Simon & Schuster","production","322","32",".495","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416534253","9781416534259","First National Bank of Dad: A Foolproof Method for Teaching Your Kids the Value of Money","Simon & Schuster","production","322","32",".495","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","141653427X","9781416534273","When the Light Goes","Simon & Schuster","production","322","32",".495","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416534288","9781416534280","Queenpin","Simon & Schuster","production","322","34",".46","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416534393","9781416534396","The Greatest Game: The Day That Bucky, Yaz, Reggie, Pudge, and Company Played the Most Memorable Game in Baseball's Most Intense Rivalry","Simon & Schuster","production","322","20",".726","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416535160","9781416535164","Angels of a Lower Flight: One Woman's Mission to Save a Country... One Child at a Time","Simon & Schuster","production","322","20",".78","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416535446","9781416535447","Eccentric Glamour: Creating an Insanely More Fabulous You","Simon & Schuster","production","322","22",".709","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416535470","9781416535478","Leaderboard: Conversations on Golf and Life","Simon & Schuster","production","322","28",".571","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416535640","9781416535645","10 Commandments of Common Sense: Wisdom from the Scriptures for People of All Beliefs","Simon & Schuster","production","322","24",".642","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416535829","9781416535829","Hugs for the Heart: A Story Collection That Touches the Heart as Only a Hug Can Do","Simon & Schuster","production","322","26",".602","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416535934","9781416535935","Man Does Not Live by Sports Alone: Devotions for Men","Simon & Schuster","production","322","34",".464","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416536000","9781416536000","Taming Him","Simon & Schuster","production","322","22",".709","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416536019","9781416536017","Fever-Hot Dreams: Icarus / Dream on / Darla's Valentine","Simon & Schuster","production","322","26",".602","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416536035","9781416536031","Groucho Letters: Letters from and to Groucho Marx","Simon & Schuster","production","322","20",".744","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416536094","9781416536093","You Call the Shots: Succeed Your Way-- And Live the Life You Want-- With the 19 Essential Secrets of Entrepreneurship","Simon & Schuster","production","322","24",".638","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416536124","9781416536123","Lover from Another World","Simon & Schuster","production","322","22",".673","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416536132","9781416536130","Hurts So Good: Ellora's Cave","Simon & Schuster","production","322","20",".744","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416536140","9781416536147","Bedtime, Playtime","Simon & Schuster","production","322","20",".749","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416536159","9781416536154","Master of Secret Desires","Simon & Schuster","production","322","20",".749","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416536175","9781416536178","Insatiable","Simon & Schuster","production","322","26",".602","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416536183","9781416536185","Getting What She Wants","Simon & Schuster","production","322","28",".571","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416536213","9781416536215","Essential Book of Hanjie: And How to Solve It","Simon & Schuster","production","322","32",".5","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416537244","9781416537243","The Path to Purpose: How Young People Find Their Calling in Life","Simon & Schuster","production","322","28",".562","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416537295","9781416537298","Asunto de Familia: Memorias","Simon & Schuster","production","322","14","1.028","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416537570","9781416537571","Hills: City of Angels","Simon & Schuster","production","322","26",".584","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416538267","9781416538264","Two Minutes for God: Quick Fixes for the Spirit","Simon & Schuster","production","322","16",".922","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416539158","9781416539155","American Voyeur: Dispatches from the Far Reaches of Modern Life","Simon & Schuster","production","322","20",".744","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416539921","9781416539926","Oscar Season","Simon & Schuster","production","322","20",".78","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416539956","9781416539957","I Love You. Now What?: Falling in Love Is a Mystery, Keeping It Isn't","Simon & Schuster","production","322","22",".713","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416539964","9781416539964","Christmas Letters from Hell: All the News We Hate from the People We Love","Simon & Schuster","production","322","46",".358","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416539980","9781416539988","Ice Trap: Novel of Suspense","Simon & Schuster","production","322","18",".851","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416540059","9781416540052","Orange County: A Personal History","Simon & Schuster","production","322","22",".673","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416540121","9781416540120","Walking to Vermont: From Times Square Into the Green Mountains -- A Homeward Adventure","Simon & Schuster","production","322","22",".673","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416540199","9781416540199","1001 Nights in Iraq: The Shocking Story of an American Forced to Fight for Saddam Against the Country He Loves","Simon & Schuster","production","322","20",".726","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416540415","9781416540410","Million Dollar Deception","Simon & Schuster","production","322","20",".744","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416540474","9781416540472","My Name Is Michael Sibley","Simon & Schuster","production","322","24",".642","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416540482","9781416540489","Fragment of Fear","Simon & Schuster","production","322","34",".464","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416540512","9781416540519","Note by Note: A Celebration of the Piano Lesson","Simon & Schuster","production","322","30",".531","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416540520","9781416540526","America's Report Card","Simon & Schuster","production","322","22",".673","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416540725","9781416540724","Who Is Conrad Hirst?","Simon & Schuster","production","322","28",".566","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416541209","9781416541202","Daring Young Men: The Heroism and Triumph of the Berlin Airlift, June 1948-May 1949","Simon & Schuster","production","322","18",".815","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416541292","9781416541295","Newton on the Tee: A Good Walk Through the Science of Golf","Simon & Schuster","production","322","26",".606","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416541446","9781416541448","Rush of Wings","Simon & Schuster","production","322","16",".957","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416541454","9781416541455","In the Blood","Simon & Schuster","production","322","16",".922","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416541462","9781416541462","Why Don't Penguins' Feet Freeze?: And 114 Other Questions","Simon & Schuster","production","322","30",".535","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416541594","9781416541592","Success Through a Positive Mental Attitude","Simon & Schuster","production","322","16",".886","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam","16.99"
"6010036","1416541667","9781416541660","Dare","Simon & Schuster","production","322","18",".855","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416541764","9781416541769","Humor for a Sister's Heart: Stories, Quips, and Quotes to Lift the Heart","Simon & Schuster","production","322","30",".535","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
"6010036","1416541829","9781416541820","Throw Like a Girl","Simon & Schuster","production","322","22",".713","R","B&W 5.5 x 8.5 in or 216 x 140 mm (Demy 8vo) Perfect Bound on Groundwood w/Gloss Lam",""
